cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3164942.6849484215,3117494.209193717,4235991.114820269,0.4288718434684571,2500,0.01,5,5,0.9,0.8,0.5,1.0,0.1
3302696.8412115793,3118064.4101465964,4353134.13158126,0.3968468661986366,3000,0.01,5,7,0.85,0.85,1.0,1.0,0.0
3377658.083330877,3118620.3241308895,4271610.953978883,0.419226390835333,2500,0.03,6,7,0.9,0.85,1.5,0.1,0.1
3256669.396801053,3119232.8285863874,4210589.383802941,0.4357010103993758,1500,0.005,4,7,0.9,0.9,0.5,0.5,0.0
3285657.415453685,3119478.3495392664,4204123.027691144,0.4374329087008413,3000,0.05,6,7,0.8,0.7,3.0,0.0,0.3
3127892.866120352,3119541.1441047117,4206346.06521024,0.4368378079446855,2500,0.005,4,3,0.9,0.8,1.5,1.0,0.1
3177029.1657659654,3120113.059235602,4202710.725733871,0.4378108144601308,2500,0.005,5,10,0.8,0.85,1.5,0.5,0.5
3371753.1782571934,3121409.9543089005,4283874.523181043,0.4158868632522692,1500,0.02,4,7,0.8,0.85,1.0,0.1,0.1
3244217.7285729833,3121829.1153089004,4201025.268087034,0.43826164542202095,1000,0.01,4,5,0.85,0.8,1.5,0.0,0.1
3158377.50989579,3122759.639790576,4201327.569011776,0.4381807984272875,2000,0.01,4,7,0.9,0.7,0.5,1.0,0.3
3129690.6977273687,3124741.569172775,4220731.012933498,0.43297939465715785,2500,0.01,6,3,0.9,0.7,3.0,1.0,0.1
3228578.9244642113,3124935.9094240842,4184618.9217220605,0.4426406136821186,2500,0.02,4,5,0.9,0.85,0.5,0.1,0.5
3135136.3112852634,3124947.965664922,4196990.260416269,0.4393402059649083,1000,0.005,3,3,0.7,0.8,2.0,0.5,0.3
3233894.2727343864,3125416.115204188,4182185.091626146,0.44328876042596643,3000,0.01,4,5,0.9,0.85,0.5,0.0,0.5
3163942.9310045615,3126213.1878219894,4236020.774472402,0.42886384556605794,500,0.02,5,10,0.85,0.8,2.0,1.0,0.3
3106602.2155308775,3128114.255287958,4207064.609278668,0.43664538848660805,2000,0.05,3,3,0.9,0.85,1.5,1.0,0.3
3118638.4504642114,3129165.532104712,4240814.6543118525,0.4275704112286335,1000,0.01,3,10,0.9,0.9,1.5,1.0,0.3
3227293.7994536846,3130341.5230575916,4190532.4455425064,0.44106422791203026,500,0.01,4,10,0.7,0.7,1.5,1.0,0.0
3164423.9893133338,3133225.411539267,4211880.354229946,0.43535492821491417,2000,0.05,5,10,0.85,0.7,0.5,1.0,0.5
3287678.1814536843,3133866.078314136,4318662.58135352,0.4063615288219471,3000,0.005,5,10,0.9,0.9,2.0,0.5,0.0
3324648.121681755,3134585.031486911,4219524.553126891,0.4333035042947928,500,0.02,5,7,0.9,0.7,2.0,0.0,0.1
3307220.192615088,3135704.940858639,4250362.30270933,0.4249900066765697,3000,0.05,3,7,0.8,0.85,1.5,0.1,0.3
3147608.7216291237,3135888.7202303666,4222726.660436177,0.4324430701356563,500,0.02,6,10,0.85,0.7,2.0,1.0,0.3
3260768.8340607025,3135963.9328272254,4193332.049517506,0.44031715267338345,3000,0.02,5,5,0.9,0.85,0.5,0.0,0.5
3166008.18155193,3136840.5890785344,4201302.274778824,0.4381875633094584,1000,0.02,4,3,0.9,0.8,0.5,0.5,0.3
3412595.4892221056,3137047.4415811514,4335994.715507982,0.4015870561943339,1500,0.05,4,7,0.85,0.9,1.0,0.1,0.1
3263037.0031659654,3137312.6725654453,4197303.107227874,0.4392566188439849,1000,0.03,6,5,0.9,0.9,0.5,0.0,0.5
3287581.663155439,3139119.688560209,4278682.46289745,0.417301896654211,3000,0.01,4,5,0.9,0.8,0.5,0.0,0.1
3461588.892141403,3141745.205795811,4297581.465026009,0.41214295635706544,2000,0.01,4,7,0.85,0.85,1.5,0.1,0.0
3150139.235257194,3142322.6610157066,4222860.985659179,0.4324069615120788,500,0.02,6,3,0.8,0.8,1.0,1.0,0.3
3136710.0307203517,3142556.099602094,4217742.952686737,0.43378195326090374,1000,0.01,4,3,0.9,0.9,1.5,0.5,0.1
3151264.5642747376,3143005.4755497384,4215768.703533804,0.4343119020452282,1000,0.005,3,5,0.8,0.9,1.5,0.1,0.5
3236202.277618597,3143330.2237853403,4293950.6269628685,0.4131358460141157,2000,0.03,5,5,0.85,0.8,1.5,0.5,0.1
3287784.9304782464,3144626.0500837695,4325208.012711311,0.4045607100065062,2500,0.01,6,7,0.8,0.8,1.0,1.0,0.0
3204953.7179273684,3144827.8834397905,4314381.838867258,0.4075377975982535,1500,0.05,6,5,0.85,0.85,1.0,1.0,0.1
3202913.028088772,3145353.0465340316,4232964.975408467,0.42968756570867084,2000,0.02,6,10,0.8,0.85,0.5,0.5,0.5
3301237.0753414035,3147647.0392984296,4275729.833993936,0.41810583461382034,500,0.03,3,10,0.85,0.85,2.0,0.0,0.1
3227278.079527369,3149972.6929005235,4241394.7422068305,0.4274137987789337,2000,0.01,6,7,0.9,0.85,1.5,0.1,0.5
3156605.0831098245,3150175.299696335,4228065.262558149,0.43100708992905745,3000,0.02,6,3,0.9,0.7,1.0,0.5,0.3
3189234.6259238594,3150816.180570681,4272584.664464522,0.41896158684808904,500,0.05,6,10,0.8,0.7,2.0,1.0,0.1
3193019.496106317,3151356.927643979,4220585.173071658,0.4330185787595394,500,0.02,3,7,0.9,0.8,0.5,0.5,0.5
3141192.5608642106,3151602.738596858,4250606.772467633,0.4249238586229398,1500,0.01,6,3,0.9,0.7,0.5,1.0,0.1
3179254.2641168423,3153583.539811518,4328493.985041522,0.40365562508843633,2000,0.05,5,10,0.85,0.7,1.0,1.0,0.1
3238517.2531308774,3154562.8589319363,4299632.832498647,0.41158161801510695,3000,0.05,4,7,0.9,0.9,0.5,1.0,0.1
3364359.1251940355,3154846.485931937,4335236.2152774185,0.4017963999252828,1500,0.01,6,3,0.7,0.7,0.5,0.0,0.0
3154144.102843158,3154967.5641989526,4249265.785894836,0.42528665282173106,1000,0.05,6,3,0.85,0.9,2.0,1.0,0.5
3268540.8063659654,3155853.075748691,4302897.537270294,0.4106877083790348,1000,0.05,3,5,0.8,0.85,3.0,0.5,0.1
3360983.2903659646,3156387.3984764395,4355169.481872314,0.39628271408936877,3000,0.01,3,10,0.85,0.9,2.0,0.0,0.1
3145110.2923589475,3156975.649235602,4219696.744756452,0.43325725150831007,500,0.01,4,3,0.85,0.8,2.0,0.0,0.3
3134913.310772983,3157180.087287958,4202774.053626354,0.4377938718119905,500,0.05,5,3,0.8,0.7,1.5,1.0,0.5
3270901.645355439,3159080.47757068,4284313.511540267,0.4157671435899283,1000,0.05,4,3,0.8,0.8,3.0,0.1,0.1
3192002.0356150884,3159341.693350785,4256180.29431315,0.42341475604778545,1500,0.01,5,7,0.9,0.9,1.0,0.5,0.5
3373614.0029694736,3159592.8966649217,4354001.984645429,0.3966063496156086,3000,0.01,3,3,0.8,0.9,0.5,0.1,0.0
3171942.2735238597,3160501.589026178,4261478.916302691,0.4219782525495376,1000,0.005,5,5,0.9,0.8,0.5,1.0,0.1
3264140.004471229,3161234.4068062822,4270377.165185994,0.4195618373427197,1000,0.02,4,5,0.9,0.7,1.0,0.1,0.1
3182187.690211579,3161263.034879581,4240452.479898788,0.42766818041426424,500,0.01,6,7,0.8,0.7,1.0,0.5,0.5
3310954.3976817545,3161276.069256544,4386432.433581675,0.38758421153401657,1500,0.02,4,7,0.9,0.8,2.0,1.0,0.0
3539128.801046666,3161286.7529581147,4349994.588575867,0.39771655791513816,3000,0.01,4,7,0.8,0.8,0.5,0.1,0.0
3207451.4052256146,3161959.5002094237,4182676.920282153,0.44315781326093673,1500,0.05,4,3,0.9,0.8,1.5,0.0,0.5
3192545.8034396493,3162488.5483246073,4212181.045064536,0.4352743040546233,2000,0.03,6,3,0.9,0.7,0.5,0.5,0.5
3184221.1366782463,3163091.451382199,4250221.902151108,0.42502799421029336,1000,0.02,5,10,0.9,0.8,1.5,0.0,0.5
3206430.569032632,3163318.433518324,4244638.2747798525,0.42653771332174484,1000,0.005,3,10,0.7,0.9,3.0,0.0,0.1
3150104.7855238602,3165128.9143036646,4272828.012816397,0.41889539798212416,1000,0.01,6,10,0.9,0.85,3.0,0.5,0.5
3259244.3220256143,3169685.7890418847,4283131.332434523,0.4160895161638307,3000,0.005,4,5,0.9,0.85,3.0,0.1,0.0
3131570.0195238604,3171262.30304712,4252036.524686361,0.4245369234321791,1000,0.005,4,7,0.9,0.8,3.0,1.0,0.3
3302723.4941905267,3171654.9299685857,4314790.75397718,0.40742548569048376,3000,0.05,3,7,0.9,0.9,1.0,0.5,0.1
3237707.7607273683,3171799.878628272,4338806.44990942,0.4008107066293052,3000,0.03,4,5,0.85,0.7,1.0,0.5,0.1
3393377.2592221056,3171978.134031413,4338960.540888766,0.40076814593634946,1000,0.02,4,5,0.9,0.8,1.0,0.1,0.0
3345360.441734386,3175511.8987801042,4357587.709198974,0.3956120945143722,500,0.03,6,10,0.85,0.8,1.0,0.5,0.0
3150462.5781203513,3176336.3586910996,4255986.960455928,0.4234671367787334,1500,0.02,4,5,0.9,0.9,2.0,0.5,0.5
3203497.879306316,3178362.879973822,4293942.618368496,0.4131380351182702,500,0.03,6,10,0.9,0.8,3.0,0.5,0.1
3265725.6272115796,3180825.795272251,4344727.66970683,0.39917414943365415,2000,0.05,5,5,0.9,0.85,3.0,0.0,0.1
3136123.061127369,3181630.786293193,4256172.392766055,0.4234168968928229,1000,0.03,5,3,0.9,0.7,0.5,1.0,0.1
3555964.425018597,3182423.575874345,4397916.298418707,0.38437335329794076,2500,0.03,5,7,0.7,0.85,2.0,0.5,0.0
3467668.133909825,3183621.9679214656,4418516.04640717,0.3785926819757587,1500,0.03,5,7,0.7,0.85,1.0,0.5,0.0
3209678.519172983,3183833.201277487,4258332.490286245,0.42283149213527016,1000,0.03,5,7,0.9,0.8,0.5,1.0,0.5
3167480.260569474,3188497.1495916233,4256735.537109154,0.42326430862159703,500,0.03,6,7,0.9,0.8,2.0,1.0,0.5
3320223.502629123,3191547.992068062,4417906.743166832,0.37876405145033865,1000,0.05,4,3,0.8,0.85,2.0,1.0,0.0
3188420.2323378944,3192497.0476963343,4299301.055508513,0.41167242397700987,500,0.05,6,10,0.85,0.7,0.5,1.0,0.1
3200709.4030361413,3193869.682821989,4270747.980539842,0.4194610290444093,1500,0.005,6,3,0.85,0.8,2.0,0.0,0.1
3243449.551737895,3194994.930104712,4268546.957031738,0.4200592617953607,500,0.01,6,3,0.85,0.85,0.5,0.0,0.5
3410641.328808071,3196114.9163874337,4284592.956212151,0.4156909278401837,500,0.05,3,5,0.8,0.9,3.0,0.0,0.0
3193216.425281755,3196193.285267016,4311909.473387689,0.4082166264332333,500,0.03,6,10,0.9,0.85,1.0,0.5,0.5
3348885.628078246,3196716.9142251303,4371223.08685952,0.3918237824990576,1500,0.05,5,7,0.8,0.7,2.0,0.1,0.1
3155634.632937895,3199837.9271727744,4276836.74672198,0.4178045108833568,500,0.01,3,3,0.9,0.9,1.5,0.1,0.5
3436375.0759905265,3200071.1537591624,4417754.99781821,0.37880672688560324,1000,0.03,5,10,0.85,0.7,1.0,0.5,0.0
3367153.9638887723,3200815.496816754,4426429.941043978,0.37636471402379545,1000,0.03,4,3,0.85,0.7,3.0,0.1,0.0
3374862.2391940355,3206644.4679685864,4392699.144879961,0.3858330962602107,2000,0.05,4,3,0.7,0.8,1.0,0.0,0.1
3285933.50686772,3209431.8044188474,4383661.28451798,0.3883577601480782,2500,0.05,3,5,0.9,0.85,3.0,0.1,0.1
3348307.460987018,3210629.1956492146,4420926.28647022,0.3779145586890248,2500,0.03,3,10,0.9,0.9,2.0,0.1,0.1
3583862.4647554383,3216380.912465968,4505010.044051151,0.35402603085821016,2000,0.02,4,10,0.8,0.9,2.0,0.1,0.0
3456172.177955439,3219235.0334764393,4464206.965747014,0.3656745562587165,1000,0.03,4,10,0.85,0.85,0.5,0.5,0.0
3473647.9959484213,3221574.4316701563,4425619.673476036,0.37659300870099754,1000,0.03,4,5,0.8,0.7,1.5,0.1,0.0
3622916.4831133336,3222654.4874502616,4466979.006817953,0.36488654525200903,2500,0.02,3,10,0.7,0.85,3.0,0.5,0.0
3232713.7455800003,3225274.842952879,4360397.13958745,0.39483251956355536,3000,0.05,6,5,0.9,0.8,1.0,0.5,0.1
3435371.4520782456,3231380.612078534,4500879.351610206,0.35521008881131644,2500,0.03,3,10,0.8,0.7,3.0,0.1,0.1
3473259.7348150876,3232105.259863874,4511516.188823948,0.35215884966754074,3000,0.02,3,5,0.9,0.9,0.5,0.5,0.0
3426002.564976491,3241800.1137696328,4390760.301533459,0.3863751368529069,2000,0.05,3,7,0.8,0.7,3.0,0.0,0.1
3551776.8480852633,3244085.553267015,4519273.214674188,0.34992915988444884,1000,0.05,4,7,0.85,0.8,0.5,0.5,0.0
3819065.208106315,3263028.9375340315,4586985.5857829,0.33030317314320434,1500,0.05,3,10,0.7,0.7,2.0,0.1,0.0
3355682.775460702,3287407.1397591624,4396068.042035003,0.38489068774027335,2500,0.05,6,3,0.9,0.9,0.5,0.0,0.1
3494717.90486772,3294282.1212251303,4525231.725570742,0.34821383641969106,1000,0.05,4,7,0.9,0.8,1.5,0.5,0.0
3458779.045165965,3312386.5882251305,4586565.6813651,0.33042577905928794,2500,0.05,3,3,0.85,0.8,2.0,1.0,0.0
3270813.7444782457,3315668.361863874,4423807.481963119,0.37710344639876126,500,0.005,6,10,0.8,0.85,1.5,0.0,0.3
3710132.909037895,3321603.3235026174,4603722.544145565,0.3254070875616818,3000,0.02,3,7,0.9,0.7,1.0,0.1,0.0
3228783.1297764913,3329198.6261570677,4439244.966630918,0.3727484946357643,500,0.005,5,5,0.9,0.8,1.0,0.1,0.5
3223278.9527519294,3333771.6544816755,4399197.316602152,0.384014663531961,500,0.005,5,5,0.7,0.7,3.0,0.0,0.3
3219276.97518,3345811.1851099473,4438977.408951954,0.3728241024927965,500,0.005,5,7,0.85,0.7,3.0,0.0,0.3
3527151.2927308776,3382763.566884816,4464152.697846126,0.36568997816963833,3000,0.05,6,3,0.7,0.8,2.0,0.5,0.0
3271070.3144852635,3411937.210062827,4503662.941967,0.35441229538048313,500,0.005,6,10,0.8,0.7,1.5,1.0,0.0
3309161.601025615,3415160.928272251,4491893.848761298,0.3577820210196131,500,0.005,5,10,0.7,0.8,2.0,1.0,0.1
3568731.2761624567,3464966.7081675394,4808646.1754047675,0.26401470823693685,2500,0.05,3,3,0.8,0.85,2.0,0.1,0.0
3672569.2633800004,3499879.899989528,4676762.893713904,0.3038317784286939,2000,0.05,6,5,0.8,0.8,2.0,0.0,0.0
3539257.2509098253,3617933.9627015702,4972767.117884133,0.2129184495166474,2500,0.05,4,3,0.9,0.8,3.0,0.0,0.0
