cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3152326.716565965,3094711.092984293,4222737.631569746,0.43244012097437945,1000,0.05,4,7,0.85,0.85,3.0,0.1,0.5
3081022.896843158,3097032.8321989533,4190574.353104993,0.441053048543669,500,0.02,3,3,0.85,0.8,1.5,1.0,0.3
3128395.2533729826,3097511.4994136128,4194915.282983828,0.4398944454403626,2500,0.01,6,7,0.85,0.8,3.0,0.5,0.3
3218226.7971308776,3097703.7958638743,4205592.9809577055,0.43703944166986686,1500,0.005,4,7,0.9,0.9,0.5,0.5,0.0
3199712.318337895,3097722.793643979,4196222.559714242,0.4395452955768995,3000,0.005,6,7,0.85,0.9,3.0,0.0,0.3
3357612.275025614,3099121.9417643975,4321637.059692034,0.4055435103612356,2000,0.05,3,7,0.8,0.7,3.0,0.0,0.1
3254731.963158947,3099467.50652356,4221029.228994662,0.43289926606109064,500,0.03,3,10,0.85,0.85,2.0,0.0,0.1
3127309.1930887722,3099709.548188481,4224052.983750498,0.4320864843240332,2500,0.01,5,5,0.9,0.8,0.5,1.0,0.1
3095620.7575905267,3100425.976565445,4199080.148572296,0.43878170669852423,2500,0.005,4,3,0.9,0.8,1.5,1.0,0.1
3180888.16589579,3100918.601277487,4185825.202634236,0.44231923249709515,2500,0.02,4,5,0.9,0.85,0.5,0.1,0.5
3143860.837257193,3101955.0030994765,4224964.271420179,0.43184141712817714,1000,0.03,5,10,0.7,0.85,1.5,1.0,0.3
3103469.0841063163,3102991.4808586384,4193120.1831741147,0.4403737067269957,2000,0.01,4,7,0.9,0.7,0.5,1.0,0.3
3237262.9855238595,3103755.1608586386,4207802.832942746,0.4364476647851716,1000,0.01,6,7,0.85,0.8,0.5,0.1,0.3
3220633.19375193,3105344.2220628276,4285375.78203907,0.4154773934281589,1000,0.05,3,5,0.8,0.85,3.0,0.5,0.1
3104076.8868992985,3105688.5713717276,4222465.575517892,0.4325132503702198,1000,0.01,3,10,0.9,0.9,1.5,1.0,0.3
3190201.93669579,3106220.2005392667,4272393.661454273,0.41901353554614995,1500,0.05,6,5,0.85,0.85,1.0,1.0,0.1
3158881.5634010527,3106992.004617801,4226098.874864005,0.4315362210598308,2000,0.02,6,10,0.8,0.85,0.5,0.5,0.5
3186030.486625614,3107208.25078534,4266149.393142332,0.4207105628082317,2500,0.05,3,5,0.9,0.85,3.0,0.1,0.1
3139294.5148817548,3108255.569141361,4214059.975616704,0.434770376511727,3000,0.005,6,10,0.85,0.85,2.0,0.5,0.3
3201042.576653684,3109539.374471204,4222528.133133535,0.4324964351326249,2500,0.01,6,7,0.9,0.85,2.0,0.1,0.3
3219107.4878080706,3109638.4455549736,4264680.16893167,0.42110949844361334,3000,0.01,4,5,0.9,0.8,0.5,0.0,0.1
3203952.95518,3109889.3128272253,4239333.45298744,0.42797020959889764,3000,0.005,4,5,0.9,0.85,3.0,0.1,0.0
3115957.6387378946,3110239.0857696333,4226575.907391457,0.4314078799934645,3000,0.05,4,10,0.85,0.85,2.0,1.0,0.5
3253082.900653685,3111137.700235602,4307462.13476352,0.4094367372955571,2500,0.01,6,7,0.8,0.8,1.0,1.0,0.0
3144804.758176492,3111311.9874554966,4188559.0238209674,0.4415905363416336,500,0.02,6,3,0.8,0.8,1.0,1.0,0.3
3345646.0752922813,3113581.963492146,4327248.769030372,0.4039986870191906,1000,0.03,4,5,0.8,0.7,1.5,0.1,0.0
3066145.5874466673,3114690.877162304,4227839.944305295,0.4310677328304051,2000,0.05,3,3,0.9,0.85,1.5,1.0,0.3
3168004.745594036,3116082.681968586,4288207.243860113,0.41470471896637107,1000,0.05,4,3,0.8,0.8,3.0,0.1,0.1
3262268.363534386,3116142.008643979,4305245.151400022,0.41004448819733696,1000,0.03,4,3,0.85,0.7,3.0,0.1,0.0
3185139.4848396494,3116352.5655287956,4242574.140929533,0.4270953180119661,3000,0.03,6,10,0.85,0.9,3.0,0.1,0.3
3104399.8855063156,3116970.9029528797,4227172.635523543,0.43124731556837836,500,0.02,5,10,0.85,0.8,2.0,1.0,0.3
3455894.154397544,3117942.7003455493,4333861.499917541,0.40217572379612465,3000,0.01,4,7,0.8,0.8,0.5,0.1,0.0
3285040.118878246,3118936.863429319,4300230.040583193,0.41141814702427515,1000,0.02,4,5,0.9,0.8,1.0,0.1,0.0
3183883.952250175,3120177.9544816753,4245706.447810155,0.42624905078583397,3000,0.05,3,7,0.8,0.85,1.5,0.1,0.3
3372740.4760396495,3120242.504356021,4298905.021200986,0.4117808077211331,1500,0.05,4,7,0.85,0.9,1.0,0.1,0.1
3197976.752509825,3120313.156910995,4206365.8922962975,0.43683249887529896,500,0.02,5,7,0.9,0.7,2.0,0.0,0.1
3171210.769201053,3122478.8066282715,4180539.3031244185,0.44372683222716536,2000,0.005,6,3,0.8,0.9,2.0,0.0,0.3
3107059.318422105,3123249.2604921465,4204511.978104439,0.43732881049866346,1000,0.03,5,3,0.9,0.7,0.5,1.0,0.1
3172955.232032632,3123359.3643979058,4199488.811778676,0.4386724635216961,500,0.02,3,7,0.9,0.8,0.5,0.5,0.5
3265035.249804562,3124926.0811151834,4338879.9340308625,0.40079041013893446,3000,0.01,5,7,0.85,0.85,1.0,1.0,0.0
3168740.327829123,3125462.847350785,4196288.730203677,0.43952761974871224,2500,0.01,5,7,0.9,0.7,2.0,0.0,0.3
3160418.5188045613,3125863.834240837,4227988.369115841,0.4310277856482304,1000,0.02,4,5,0.9,0.7,1.0,0.1,0.1
3205920.659222105,3126022.2571204184,4250699.239752145,0.42489883805038786,500,0.03,6,10,0.9,0.8,3.0,0.5,0.1
3160260.6435449123,3127538.612324607,4216912.8486585645,0.43400480877098513,500,0.01,6,3,0.8,0.9,1.5,0.0,0.3
3148787.354709825,3127613.355675393,4252200.689329183,0.4244924870715985,3000,0.05,6,5,0.9,0.8,1.0,0.5,0.1
3161662.6599449124,3127900.125717277,4202198.440668291,0.43794786104257555,500,0.01,4,10,0.7,0.7,1.5,1.0,0.0
3188147.3277519303,3128205.822408377,4207266.186325346,0.4365914021137297,3000,0.02,5,5,0.9,0.85,0.5,0.0,0.5
3245071.930565966,3128835.5954973823,4353755.216488064,0.39667474375980183,1500,0.02,4,7,0.9,0.8,2.0,1.0,0.0
3272229.766492281,3131136.77717801,4330716.993683633,0.4030429320262475,3000,0.005,5,10,0.9,0.9,2.0,0.5,0.0
3123025.8570782463,3131326.4489528798,4216827.579086628,0.43402769834990473,1000,0.01,4,3,0.9,0.9,1.5,0.5,0.1
3373699.353246667,3132131.7708167536,4384492.98303114,0.38812564814595296,1000,0.05,4,7,0.9,0.8,1.5,0.5,0.0
3446349.714615088,3132297.4492460727,4407927.346993281,0.3815674414107404,1000,0.05,4,7,0.85,0.8,0.5,0.5,0.0
3147819.4443273693,3132807.476439791,4180145.889253848,0.443831524596651,1500,0.05,4,3,0.9,0.8,1.5,0.0,0.5
3194613.8084852635,3132988.308848168,4196413.396400074,0.4394943174655638,3000,0.01,4,5,0.9,0.85,0.5,0.0,0.5
3251538.736141404,3133882.5526701566,4322184.37218092,0.4053929312827368,500,0.03,6,10,0.85,0.8,1.0,0.5,0.0
3120458.839046667,3135211.257235602,4224838.465529572,0.4318752525065349,2000,0.01,5,7,0.85,0.8,1.0,1.0,0.5
3121717.559236141,3135710.5500104716,4217693.734847797,0.43379516784810956,1000,0.005,3,3,0.7,0.8,2.0,0.5,0.3
3123579.0901624565,3135970.3744502617,4216400.759466077,0.43414226592610317,1000,0.02,4,3,0.9,0.8,0.5,0.5,0.3
3090701.703236141,3136412.6554659684,4204621.904031845,0.43729938831544346,500,0.05,5,3,0.8,0.7,1.5,1.0,0.5
3309852.523246667,3137632.3576125647,4311629.754618949,0.4082934033454003,1500,0.05,5,7,0.8,0.7,2.0,0.1,0.1
3262361.1567308777,3137698.873910994,4265862.436328082,0.42078849044060096,3000,0.05,3,7,0.9,0.9,1.0,0.5,0.1
3386311.9753870177,3138813.7816910995,4383731.5188511405,0.38833816071910987,2500,0.03,3,10,0.8,0.7,3.0,0.1,0.1
3108860.4457729827,3140570.689780105,4244577.540947898,0.4265541238192839,500,0.02,6,10,0.85,0.7,2.0,1.0,0.3
3124420.905190527,3142021.5459371726,4218979.086055753,0.43345001098952063,1500,0.005,4,5,0.9,0.7,3.0,0.1,0.1
3199815.7118256143,3142510.887994764,4312584.929369824,0.4080312074533554,2000,0.05,5,5,0.9,0.85,3.0,0.0,0.1
3103322.191158948,3142790.054083769,4234571.731104736,0.4292545233031204,2500,0.01,6,3,0.9,0.7,3.0,1.0,0.1
3192358.658306317,3142859.117057591,4221445.792979352,0.43278732871817027,1000,0.03,6,5,0.9,0.9,0.5,0.0,0.5
3130503.4327028072,3143101.714712042,4234466.716963416,0.4292828310550092,1000,0.03,5,7,0.9,0.8,0.5,1.0,0.5
3158894.750492281,3143927.7707120413,4265088.43901762,0.42099865543621606,500,0.05,6,10,0.85,0.7,0.5,1.0,0.1
3170457.4133659652,3145432.4775602096,4267347.134286538,0.4203852407772374,1000,0.02,5,10,0.9,0.8,1.5,0.0,0.5
3329145.16375193,3146087.98270157,4341776.709705431,0.39999003989586857,3000,0.01,3,10,0.85,0.9,2.0,0.0,0.1
3161676.2052080706,3148179.9738848167,4240832.510352897,0.42756559076436684,500,0.01,3,10,0.8,0.85,1.5,0.0,0.0
3129360.9138185973,3148212.6780314134,4264300.340043154,0.4212126102997984,1000,0.005,5,5,0.9,0.8,0.5,1.0,0.1
3118478.224218597,3148607.309235602,4255981.583522883,0.4234685935391389,2000,0.03,5,3,0.9,0.85,2.0,1.0,0.3
3138437.0309063164,3148721.162041885,4232440.717407893,0.42982882477556394,1500,0.02,4,5,0.9,0.9,2.0,0.5,0.5
3082308.251004562,3151015.361801047,4247910.799368849,0.42565311833469677,2000,0.05,5,10,0.85,0.7,0.5,1.0,0.5
3204466.4860045617,3155026.141853403,4244747.3817117205,0.426508231650637,2000,0.01,6,7,0.9,0.85,1.5,0.1,0.5
3319094.3051975444,3155229.8029895285,4392912.68789758,0.38577338161213026,1000,0.03,5,10,0.85,0.7,1.0,0.5,0.0
3179866.458106316,3156058.040167539,4239877.767379049,0.42782330724276985,1000,0.005,3,10,0.7,0.9,3.0,0.0,0.1
3153510.1845764914,3157579.810136126,4238500.239100248,0.428195045098118,500,0.01,6,7,0.8,0.7,1.0,0.5,0.5
3137115.9052501754,3158051.430984292,4282483.651399425,0.41626609685822036,500,0.05,6,10,0.8,0.7,2.0,1.0,0.1
3149220.3746607024,3158579.8826178014,4241631.334559923,0.42734991729499194,1000,0.005,3,5,0.8,0.9,1.5,0.1,0.5
3111814.9165975447,3159622.9355602097,4261751.465628039,0.4219043136760926,1000,0.005,4,7,0.9,0.8,3.0,1.0,0.3
3124316.774302807,3161156.3145549735,4251180.635556433,0.42476856914749606,1500,0.01,6,3,0.9,0.7,0.5,1.0,0.1
3189428.57572386,3163684.9682879574,4323721.966670041,0.4049697993217988,2000,0.05,5,10,0.85,0.7,1.0,1.0,0.1
3215423.824958947,3166290.804026178,4407360.013697545,0.38172662497936527,1000,0.05,4,3,0.8,0.85,2.0,1.0,0.0
3134791.1999519304,3166380.839664921,4257289.152541444,0.4231142826032336,500,0.03,6,7,0.9,0.8,2.0,1.0,0.5
3141112.4743449125,3167377.654366492,4272256.98611159,0.4190507068652255,1000,0.05,6,3,0.85,0.9,2.0,1.0,0.5
3315584.5816887724,3168392.9761570673,4359608.379102974,0.39505143954126243,2500,0.03,3,10,0.9,0.9,2.0,0.1,0.1
3339178.402429123,3170499.9298848165,4424099.6097625075,0.37702117726373685,1000,0.03,4,10,0.85,0.85,0.5,0.5,0.0
3125356.865292281,3171561.769078534,4241687.792780153,0.42733467267936964,3000,0.02,6,3,0.9,0.7,1.0,0.5,0.3
3154907.384401053,3172099.2088062824,4270364.270378415,0.41956534271324275,1000,0.01,6,10,0.9,0.85,3.0,0.5,0.5
3348549.4314852636,3175988.111623036,4488159.904977967,0.3588492809435867,2500,0.05,3,3,0.85,0.8,2.0,1.0,0.0
3122012.415257193,3176410.4691832466,4247226.533440534,0.42583813839158513,500,0.01,4,3,0.85,0.8,2.0,0.0,0.3
3143450.990344913,3176794.3495916235,4245344.569476409,0.42634685273778716,2000,0.03,6,3,0.9,0.7,0.5,0.5,0.5
3138736.4536466673,3179138.733361257,4269843.056412707,0.419707022517543,500,0.03,6,10,0.9,0.85,1.0,0.5,0.5
3383424.147064211,3180123.8617643975,4473852.591589886,0.36293047387319854,3000,0.02,3,5,0.9,0.9,0.5,0.5,0.0
3173625.1685484215,3180506.399842932,4278876.126000067,0.41724914692229087,1500,0.01,5,7,0.9,0.9,1.0,0.5,0.5
3486008.1538992985,3181953.207513089,4425931.831980764,0.37650506230177605,2500,0.02,3,10,0.7,0.85,3.0,0.5,0.0
3173265.683264211,3186972.617801047,4278300.891803609,0.4174058215612231,1000,0.05,6,3,0.9,0.9,1.5,0.0,0.3
3167491.352797544,3189576.2327434556,4279254.861606684,0.41714598045562146,1500,0.005,6,3,0.85,0.8,2.0,0.0,0.1
3421853.391264211,3191398.674041884,4433916.725119063,0.37425331890830715,1500,0.03,5,7,0.7,0.85,1.0,0.5,0.0
3142021.6765273684,3197762.8691099477,4281969.507419588,0.416406251628462,500,0.01,3,3,0.9,0.9,1.5,0.1,0.5
3222611.5642291233,3202390.077015707,4281182.29724767,0.4166208111690868,500,0.01,6,3,0.85,0.85,0.5,0.0,0.5
3530035.959415088,3202917.5438429313,4492228.607109502,0.35768629487467196,2000,0.02,4,10,0.8,0.9,2.0,0.1,0.0
3557074.839767719,3205283.891340314,4454745.266793134,0.3683605590161726,3000,0.02,3,7,0.9,0.7,1.0,0.1,0.0
3282085.3140396494,3210951.792031413,4358255.9037175,0.3954267260602484,1500,0.01,6,3,0.7,0.7,0.5,0.0,0.0
3334282.4477940355,3217287.619942408,4395455.18053676,0.3850621821455824,2000,0.05,4,3,0.7,0.8,1.0,0.0,0.1
3482358.6330150873,3234014.7142146593,4462799.204742147,0.36607455466076466,2500,0.03,5,7,0.7,0.85,2.0,0.5,0.0
3714497.16732035,3235796.3582041883,4566797.253136239,0.33618516674290644,1500,0.05,3,10,0.7,0.7,2.0,0.1,0.0
3271997.2217835095,3260532.19617801,4427686.650376322,0.3760105507144935,2500,0.05,6,3,0.9,0.9,0.5,0.0,0.1
3242768.98349579,3308573.9862094237,4409796.576651116,0.38104282405910317,500,0.005,6,10,0.8,0.85,1.5,0.0,0.3
3409151.4328256138,3320541.356513089,4563839.905116996,0.33704462939698976,3000,0.05,6,3,0.7,0.8,2.0,0.5,0.0
3205796.0183378956,3321607.7423769627,4427043.722298216,0.37619175197921884,500,0.005,5,5,0.9,0.8,1.0,0.1,0.5
3205823.487804562,3322474.4043560205,4395917.364583613,0.3849328533820382,500,0.005,5,5,0.7,0.7,3.0,0.0,0.3
3209150.215846667,3334770.351706806,4430393.348116321,0.37524741311986276,500,0.005,5,7,0.85,0.7,3.0,0.0,0.3
3243465.67789579,3402508.05713089,4476504.410145197,0.36217502051896777,500,0.005,6,10,0.8,0.7,1.5,1.0,0.0
3275551.7003168426,3409299.2708481667,4487736.505257884,0.35897024375962594,500,0.005,5,10,0.7,0.8,2.0,1.0,0.1
3532216.3723431583,3472429.8404502617,4811263.908498292,0.2632131780808119,2500,0.05,3,3,0.8,0.85,2.0,0.1,0.0
3580900.7846782454,3485405.5164869106,4746811.594451515,0.2828211403153712,2000,0.05,6,5,0.8,0.8,2.0,0.0,0.0
3499805.126916842,3591958.052575916,4983894.024410389,0.20939221122639085,2500,0.05,4,3,0.9,0.8,3.0,0.0,0.0
