cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3256710.3187098247,3098480.137486911,4176033.8888981678,0.44492518983610496,500,0.02,3,7,0.9,0.8,0.5,0.5,0.1
3388499.9940010533,3098556.882183247,4251370.59821118,0.42471715993181236,2500,0.03,6,7,0.9,0.85,1.5,0.1,0.1
3298935.3114466667,3098564.7424293193,4209580.86703733,0.43597129884794716,1000,0.01,6,7,0.85,0.8,0.5,0.1,0.3
3162409.250155439,3099065.330534031,4188810.347262386,0.44152352255587257,2500,0.005,4,10,0.85,0.8,2.0,0.1,0.5
3214574.7489273683,3101740.460198953,4206442.435457347,0.43681200279196,2500,0.005,5,3,0.7,0.8,3.0,0.5,0.0
3171030.013120351,3101755.4748481675,4185535.9565398246,0.4423963028012079,1000,0.05,4,7,0.85,0.85,3.0,0.1,0.5
3193125.7434887723,3101804.501120419,4203578.510073782,0.43757862653658297,3000,0.005,4,10,0.9,0.8,0.5,0.1,0.5
3224987.2704957896,3102552.974973822,4181692.984990601,0.44341976619014256,2500,0.01,5,7,0.9,0.7,2.0,0.0,0.3
3218951.5291975443,3103598.619497382,4194337.813067909,0.4400486425209249,2500,0.05,3,7,0.7,0.7,1.0,1.0,0.5
3172194.3709975444,3105953.0490471204,4201747.982865897,0.4380683537822543,3000,0.005,6,10,0.85,0.85,2.0,0.5,0.3
3188170.875534386,3106269.535539266,4210699.131690339,0.43567159341119344,500,0.02,5,5,0.7,0.85,3.0,1.0,0.0
3322158.373937895,3106372.661832461,4244537.326267828,0.4265649898397449,3000,0.03,3,10,0.8,0.7,1.0,0.1,0.3
3158049.0244852635,3107572.580596858,4215891.195678954,0.4342790286310795,2000,0.03,5,3,0.9,0.85,2.0,1.0,0.3
3272681.630997544,3108544.757905759,4219158.627845154,0.433401790052128,3000,0.05,4,5,0.85,0.8,1.0,0.1,0.5
3130539.4094080706,3111106.6122303656,4228924.5385367265,0.43077579188070403,2000,0.01,5,3,0.8,0.9,2.0,1.0,0.1
3167138.2595098247,3111673.798198953,4234673.301098233,0.42922714329244827,2500,0.01,5,5,0.9,0.8,0.5,1.0,0.1
3192999.2461273684,3113938.5858115177,4185776.37374916,0.442332243442349,500,0.01,6,3,0.8,0.9,1.5,0.0,0.3
3199274.179443158,3113985.8397277487,4229515.278106281,0.4306167506176256,500,0.02,4,10,0.8,0.85,1.5,1.0,0.0
3134913.310772983,3115616.630272251,4170809.522910077,0.44631315750530576,500,0.05,5,3,0.8,0.7,1.5,1.0,0.5
3129051.308225615,3115622.526303665,4203130.687804484,0.43769845367868687,2500,0.005,4,3,0.9,0.8,1.5,1.0,0.1
3156209.8355589476,3116826.219591623,4202755.6762214545,0.4377987885012694,2000,0.01,5,7,0.85,0.8,1.0,1.0,0.5
3309339.262709825,3118035.078774869,4253796.583336461,0.4240604184042198,500,0.03,3,10,0.85,0.85,2.0,0.0,0.1
3193330.857987018,3118254.823643978,4167576.0714331823,0.44717132451073827,2000,0.005,6,3,0.8,0.9,2.0,0.0,0.3
3259229.702502807,3119235.6414136123,4212890.876792041,0.4350839542153011,1500,0.005,4,7,0.9,0.9,0.5,0.5,0.0
