cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3445903.411832632,3195832.79373822,4399055.265426926,0.3840544435290597,2500,0.03,3,10,0.8,0.7,3.0,0.1,0.1
3315950.446232632,3198850.80173822,4356851.927972137,0.39581617978381967,500,0.03,6,10,0.85,0.8,1.0,0.5,0.0
3159390.6724115796,3199335.0743560204,4273516.668985034,0.4187080684119098,500,0.01,3,3,0.9,0.9,1.5,0.1,0.5
3210984.5240922812,3200257.854942408,4256950.0355552845,0.42320618331622206,1500,0.005,6,3,0.85,0.8,2.0,0.0,0.1
3460293.5249694735,3202335.1945340307,4391658.056053393,0.3861241822232965,1000,0.03,4,10,0.85,0.85,0.5,0.5,0.0
3163245.7049764916,3203475.3167748693,4276424.232322477,0.4179168146510802,500,0.03,6,7,0.9,0.8,2.0,1.0,0.5
3554065.2313870178,3204918.225450261,4377684.83533723,0.39002438386947547,2500,0.03,5,7,0.7,0.85,2.0,0.5,0.0
3248072.8385799997,3209434.46,4276755.569547217,0.4178266115803171,500,0.01,6,3,0.85,0.85,0.5,0.0,0.5
3200035.5532992985,3211247.275560209,4322989.7543803435,0.4051713162267354,500,0.03,6,10,0.9,0.85,1.0,0.5,0.5
3586171.9445414036,3213073.79452356,4422806.955427193,0.37738517387294823,2000,0.02,4,10,0.8,0.9,2.0,0.1,0.0
3327034.7373238597,3216876.3874345543,4341598.661312776,0.4000392495285362,2500,0.05,3,5,0.9,0.85,3.0,0.1,0.1
3366485.120657193,3219734.9352094242,4354316.648199822,0.3965191319927406,1000,0.03,4,3,0.85,0.7,3.0,0.1,0.0
3846086.328015087,3219757.3152984288,4455399.585921248,0.36817499324478364,1500,0.05,3,10,0.7,0.7,2.0,0.1,0.0
3367985.1990221054,3222833.3974869107,4344519.246498504,0.3992317931145922,1500,0.01,6,3,0.7,0.7,0.5,0.0,0.0
3236995.1429835097,3222892.3613507845,4366475.998814991,0.3931440072218648,3000,0.05,6,5,0.9,0.8,1.0,0.5,0.1
3374453.3441729825,3223961.6774031417,4400540.269388138,0.38363851968990326,2500,0.03,3,10,0.9,0.9,2.0,0.1,0.1
3365885.768850176,3232826.2276596855,4287288.282157689,0.4149555493415109,2500,0.05,6,3,0.9,0.9,0.5,0.0,0.1
3692989.8035519295,3271107.0007120413,4447930.941569758,0.37029149077549206,3000,0.02,3,7,0.9,0.7,1.0,0.1,0.0
3520900.325348422,3273861.4893193715,4496941.974073252,0.35633772216864246,1000,0.05,4,7,0.85,0.8,0.5,0.5,0.0
3493116.5497133336,3274669.3266230365,4441818.580523278,0.3720209965411533,1000,0.05,4,7,0.9,0.8,1.5,0.5,0.0
3433679.7514782455,3276623.042591623,4494409.140158115,0.35706258388075895,2500,0.05,3,3,0.85,0.8,2.0,1.0,0.0
3269751.508127369,3317525.499298429,4419200.407344214,0.37840017398272696,500,0.005,6,10,0.8,0.85,1.5,0.0,0.3
3230837.4096010537,3329472.996575916,4441962.629346494,0.3719802649796895,500,0.005,5,5,0.9,0.8,1.0,0.1,0.5
3225449.3123308774,3333789.861497382,4400251.153981766,0.3837195069028764,500,0.005,5,5,0.7,0.7,3.0,0.0,0.3
3223389.9176712283,3344619.694691099,4436891.476943774,0.37341339988184774,500,0.005,5,7,0.85,0.7,3.0,0.0,0.3
3585027.164053684,3366641.1955654444,4600190.563694137,0.32644178718627836,2500,0.05,3,3,0.8,0.85,2.0,0.1,0.0
3272123.8890466667,3401651.8618219895,4488232.284808508,0.35882860130846983,500,0.005,6,10,0.8,0.7,1.5,1.0,0.0
3309227.7650607023,3413594.97008377,4488716.735365927,0.35869018039555667,500,0.005,5,10,0.7,0.8,2.0,1.0,0.1
3533004.417043159,3439987.719612565,4508889.156519836,0.3529130990395989,3000,0.05,6,3,0.7,0.8,2.0,0.5,0.0
3671127.961927369,3501557.966350785,4678041.681055079,0.30345101385204165,2000,0.05,6,5,0.8,0.8,2.0,0.0,0.0
3565357.9889729824,3647659.3806125657,4962389.392367422,0.2162001608971823,2500,0.05,4,3,0.9,0.8,3.0,0.0,0.0
