cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3164873.0151098245,3075098.0777277485,4132463.970285062,0.45644731931775084,2000,0.02,3,3,0.7,0.7,0.5,1.0,0.5
3205755.933604562,3076641.3718429315,4138818.699044836,0.4547743292155625,1000,0.02,3,7,0.8,0.8,1.5,0.1,0.5
3155456.9461519304,3076848.4333612565,4185529.7283679126,0.44239796225373074,3000,0.01,3,7,0.85,0.85,0.5,1.0,0.3
3311308.156611579,3077058.836020943,4171216.145984591,0.4462051915002373,3000,0.05,3,3,0.7,0.8,1.5,0.5,0.3
3176739.0613414044,3077117.8151937174,4141725.4035575516,0.4540082331184271,2500,0.03,4,3,0.8,0.85,1.0,0.5,0.5
3154254.004716842,3077324.0111204186,4191936.4195170137,0.4406896393633174,2500,0.01,6,7,0.85,0.8,3.0,0.5,0.3
3202800.148818597,3077974.010973822,4199227.597880366,0.43874229201769543,3000,0.03,6,10,0.85,0.9,3.0,0.1,0.3
3136100.414850176,3078249.1685863878,4164320.492246074,0.4480346918659385,1500,0.01,4,7,0.85,0.7,0.5,1.0,0.3
3141261.922534387,3078547.1149214655,4174846.2251257035,0.44524087142124025,1500,0.05,3,3,0.85,0.9,2.0,0.5,0.3
3157317.0705835093,3078607.885937173,4145874.872397909,0.45291365995932287,2000,0.01,4,3,0.8,0.8,1.0,0.5,0.5
3155767.410337895,3078907.3686282723,4177787.7639268534,0.4444588448258431,1000,0.03,3,5,0.8,0.9,1.5,1.0,0.3
3223996.8180782464,3080951.803539267,4139443.5874196435,0.45460967793299956,2000,0.03,4,5,0.7,0.8,1.0,0.5,0.5
3219109.1547800004,3081089.09383246,4178454.007755159,0.44428164320649854,500,0.02,3,10,0.8,0.9,3.0,0.0,0.1
3218704.441116843,3083484.587287958,4137146.9983181967,0.4552146819561017,1500,0.005,5,7,0.7,0.9,1.5,0.0,0.5
3144171.04432386,3083699.5429319376,4167126.1393651995,0.4472906849822399,2500,0.01,4,3,0.8,0.85,0.5,1.0,0.5
3189702.751253685,3084637.46617801,4121653.156813999,0.4592875426564532,2500,0.05,4,3,0.8,0.7,1.0,0.0,0.5
3198476.897302808,3086218.501811518,4237634.140265637,0.4284287074684303,3000,0.01,3,7,0.85,0.8,0.5,1.0,0.1
3230868.9909308776,3086991.285727748,4201478.127959374,0.4381405309537473,1500,0.05,6,10,0.7,0.7,0.5,1.0,0.3
3204978.939474737,3087115.637612565,4195519.431823469,0.4397331017825409,1000,0.03,5,10,0.7,0.85,1.5,1.0,0.3
3273150.2704712288,3087173.7010575915,4184520.7513270737,0.44266676447401243,3000,0.05,4,5,0.85,0.8,1.0,0.1,0.5
3295387.6298185973,3088259.5318534025,4170959.2012293646,0.4462734163458921,500,0.05,5,7,0.8,0.9,0.5,0.0,0.3
3177795.753944913,3088534.7052356023,4185944.3330113026,0.44228748837864407,3000,0.01,3,10,0.9,0.9,1.0,0.1,0.5
3203934.419622106,3088731.277329843,4186193.6114864713,0.4422210613777089,3000,0.005,6,7,0.85,0.9,3.0,0.0,0.3
3294936.1638326324,3090397.3898638743,4203860.511967173,0.43750316263748734,1000,0.01,6,7,0.85,0.8,0.5,0.1,0.3
3225841.6986712287,3090458.505445026,4120822.775375959,0.45950539328166573,1500,0.01,5,3,0.7,0.7,0.5,0.0,0.5
3225117.2222536854,3090921.4738743454,4142557.751033373,0.4537887591119354,500,0.02,4,7,0.8,0.7,1.5,0.1,0.5
3393187.352088772,3092863.765204188,4228309.069097418,0.4309414673885602,2000,0.01,4,7,0.85,0.85,1.0,0.0,0.1
3204809.3506010533,3092890.8924031416,4156958.4376448165,0.44998459305589855,1000,0.01,4,3,0.7,0.85,2.0,0.0,0.1
3142016.4611168425,3093836.2141047115,4204081.229293197,0.4374440949987235,1000,0.01,5,7,0.85,0.8,2.0,1.0,0.1
3152516.2346185967,3095175.2745026173,4171676.957300249,0.4460828247843488,500,0.01,4,5,0.7,0.85,0.5,1.0,0.3
3318395.974892281,3095398.498507853,4253597.283334233,0.424114385287066,2500,0.01,5,7,0.7,0.7,3.0,0.1,0.1
3193325.2689273693,3096675.931748691,4197522.106976468,0.4391981022870166,3000,0.005,4,10,0.9,0.8,0.5,0.1,0.5
3213566.673172983,3097889.42660733,4192883.320575761,0.4404369297152455,2500,0.05,3,7,0.7,0.7,1.0,1.0,0.5
3221097.726594036,3098121.1859162305,4187108.242514233,0.44197729928581675,500,0.02,3,7,0.9,0.9,2.0,0.5,0.0
3221069.6887624566,3098220.0006806278,4251955.806257013,0.4245587718027295,2000,0.02,3,5,0.9,0.85,1.0,0.5,0.1
3229504.532337895,3098656.2813298427,4167060.589994004,0.44730807320707033,2500,0.01,5,7,0.9,0.7,2.0,0.0,0.3
3194014.8287940356,3099126.1415183246,4245904.635739781,0.4261954845922572,3000,0.02,3,5,0.85,0.7,0.5,1.0,0.1
3174465.07738,3099137.2686596857,4177291.9492478603,0.4445906988741196,2000,0.03,6,10,0.8,0.7,2.0,0.5,0.5
3161522.9765554387,3099167.0100314138,4194228.9787206366,0.44007770129136903,1500,0.05,5,3,0.85,0.9,2.0,1.0,0.3
3259146.03038,3099354.6415497377,4169211.6646391824,0.44673731671318617,1000,0.01,4,7,0.8,0.9,3.0,0.1,0.1
3161239.2707694746,3100099.329225131,4186941.5778021836,0.4420217217542096,2500,0.005,4,10,0.85,0.8,2.0,0.1,0.5
3254626.3663238604,3100455.8914136123,4181161.603136497,0.4435612102637575,500,0.02,3,7,0.9,0.8,0.5,0.5,0.1
3204837.0882607023,3101453.4897434553,4255268.189668493,0.4236618554146021,1500,0.05,6,5,0.85,0.85,1.0,1.0,0.1
3185249.0745659657,3101466.0758534027,4221792.147540024,0.43269424934940004,3000,0.03,3,5,0.7,0.8,3.0,1.0,0.3
3168970.618741404,3101477.0645340313,4192232.612249741,0.4406105973644464,1000,0.05,4,7,0.85,0.85,3.0,0.1,0.5
3230347.1007659654,3103007.2485026177,4208877.94641378,0.4361596474353935,2500,0.01,6,7,0.9,0.85,2.0,0.1,0.3
3212188.452334386,3103058.0961361257,4285696.744733624,0.41538983192312096,1500,0.02,3,10,0.85,0.9,1.5,1.0,0.1
3291269.942488773,3104796.4665130884,4218094.514122414,0.4336875574061583,2500,0.02,3,5,0.7,0.7,1.5,0.1,0.3
3277399.4094466674,3105071.0318324603,4214699.937561645,0.4345986879654188,2000,0.01,3,3,0.8,0.85,0.5,0.1,0.1
3219158.7050326318,3106705.376303665,4209725.815515698,0.435932455783943,2500,0.005,5,3,0.7,0.8,3.0,0.5,0.0
3159097.7744501755,3108241.1656753924,4210551.8144337,0.4357110803732388,2000,0.03,5,3,0.9,0.85,2.0,1.0,0.3
3173007.45020807,3108695.1679476444,4199709.852989105,0.43861337071822804,3000,0.005,6,10,0.85,0.85,2.0,0.5,0.3
3196391.8771659643,3109164.6421884815,4199250.708830785,0.43873611410308955,500,0.02,5,5,0.7,0.85,3.0,1.0,0.0
3128701.47803965,3110139.6711308896,4224339.476333113,0.43200944526792917,2000,0.01,5,3,0.8,0.9,2.0,1.0,0.1
3222698.1998326317,3111809.789005236,4173676.3008507583,0.4455517500488222,2500,0.02,4,5,0.9,0.85,0.5,0.1,0.5
3258192.9098887723,3114475.74460733,4205488.512134674,0.43706740970992786,1500,0.005,4,7,0.9,0.9,0.5,0.5,0.0
3158792.6107168426,3114532.8072879585,4203197.530742178,0.4376805688262356,2000,0.01,5,7,0.85,0.8,1.0,1.0,0.5
3232631.24809579,3114706.84426178,4167537.3010084494,0.4471816102511734,3000,0.01,4,5,0.9,0.85,0.5,0.0,0.5
3198113.856232632,3115651.654795811,4160976.631168722,0.44892076885556953,2000,0.005,6,3,0.8,0.9,2.0,0.0,0.3
3164316.0311729833,3115658.8950575916,4235599.54864982,0.4289774263759162,2500,0.01,5,5,0.9,0.8,0.5,1.0,0.1
3201064.7592852637,3116242.4274031413,4184625.3294356866,0.44263890676345496,500,0.01,6,3,0.8,0.9,1.5,0.0,0.3
3385255.756292281,3116359.803837696,4314727.072480147,0.4074429770386655,2500,0.01,4,7,0.7,0.8,1.5,0.5,0.0
3279831.9880957897,3116867.191853402,4204680.173551779,0.4372837918968093,3000,0.05,6,7,0.8,0.7,3.0,0.0,0.3
3157248.4280361407,3119736.4382198956,4197852.3692674935,0.43910985069425035,2000,0.01,4,7,0.9,0.7,0.5,1.0,0.3
3175961.587204562,3120508.15347644,4203500.1177326,0.4375996034813354,2500,0.005,5,10,0.8,0.85,1.5,0.5,0.5
3302791.255194036,3121681.2880575913,4351264.379417648,0.39736488592818897,3000,0.01,5,7,0.85,0.85,1.0,1.0,0.0
3130701.970436141,3122127.772167539,4205774.3610552475,0.43699088155320476,2500,0.005,4,3,0.9,0.8,1.5,1.0,0.1
3256778.9009414036,3122387.3116439786,4185613.797714113,0.44237556236049036,1000,0.01,4,5,0.85,0.8,1.5,0.0,0.1
3118537.8639238602,3124698.547811518,4235423.475684027,0.42902489996125903,1000,0.01,3,10,0.9,0.9,1.5,1.0,0.3
3395481.0559694744,3125069.5747591625,4283895.769997757,0.4158810691630793,1500,0.02,4,7,0.8,0.85,1.0,0.1,0.1
3134772.983215088,3126835.353780105,4198762.375496114,0.4388666459276206,1000,0.005,3,3,0.7,0.8,2.0,0.5,0.3
3132337.7433414035,3127326.90686911,4221815.960017672,0.4326878497005624,2500,0.01,6,3,0.9,0.7,3.0,1.0,0.1
3164377.7511800006,3128347.755570681,4228022.084433065,0.4310187112830669,500,0.02,5,10,0.85,0.8,2.0,1.0,0.3
3299904.504664211,3129542.028952879,4261541.988018719,0.42196114248328254,3000,0.01,4,5,0.9,0.8,0.5,0.0,0.1
3260793.735825615,3130235.078471204,4300899.072524524,0.4112349890591144,2000,0.02,3,5,0.7,0.8,1.0,1.0,0.1
3267528.101846667,3130861.0971204187,4206205.585508961,0.4368754232688722,1000,0.03,6,5,0.9,0.9,0.5,0.0,0.5
3255284.745411579,3131174.651570681,4185023.427445208,0.4425328543077873,3000,0.02,5,5,0.9,0.85,0.5,0.0,0.5
3189708.5408431585,3131222.9603664917,4202311.479561321,0.4379176222963399,500,0.02,3,7,0.9,0.8,0.5,0.5,0.5
3162334.7142501757,3131856.2781047123,4202064.365165211,0.43798372618420245,2000,0.05,5,10,0.85,0.7,0.5,1.0,0.5
3104182.796078246,3133459.885612565,4223129.357861721,0.43233481562106413,2000,0.05,3,3,0.9,0.85,1.5,1.0,0.3
3170663.792969474,3134068.0471937177,4196091.028390922,0.4395804301259103,1000,0.02,4,3,0.9,0.8,0.5,0.5,0.3
3228028.0171729825,3135037.883005236,4192520.4721833146,0.44053377370526414,500,0.01,4,10,0.7,0.7,1.5,1.0,0.0
3193488.6753800004,3136296.706900523,4253445.775678795,0.42415540916384076,500,0.02,4,10,0.8,0.85,1.5,1.0,0.0
3147580.401453685,3136894.861591623,4221569.796635691,0.4327540048373647,500,0.02,6,10,0.85,0.7,2.0,1.0,0.3
3392420.416576492,3137326.110853403,4284768.047521215,0.4156431708972014,2500,0.03,6,7,0.9,0.85,1.5,0.1,0.1
3309922.104397544,3138789.4819895285,4227049.6834592,0.43128040070858653,3000,0.05,3,7,0.8,0.85,1.5,0.1,0.3
3151667.1677835095,3141764.6064397907,4216021.005325251,0.43424419036493056,1000,0.005,3,5,0.8,0.9,1.5,0.1,0.5
3317986.807274737,3141864.7866806285,4258240.595769418,0.4228564023784199,500,0.03,3,10,0.85,0.85,2.0,0.0,0.1
3143445.720948422,3143037.720125654,4219545.974672895,0.43329775030724504,1000,0.01,4,3,0.9,0.9,1.5,0.5,0.1
3476329.392629123,3144008.715732984,4286455.689860202,0.41518275879114397,2000,0.01,4,7,0.85,0.85,1.5,0.1,0.0
3143004.7951449123,3145168.1947225127,4243698.85914979,0.4267915204950695,1500,0.01,6,3,0.9,0.7,0.5,1.0,0.1
3296502.7492431584,3145816.713068063,4326560.327137731,0.4041883131093885,3000,0.005,5,10,0.9,0.9,2.0,0.5,0.0
3154533.871853685,3147919.612586387,4221612.008375938,0.4327426609243332,500,0.02,6,3,0.8,0.8,1.0,1.0,0.3
3225887.6742642107,3147925.996565445,4236744.083008776,0.42866878376283013,2000,0.01,6,7,0.9,0.85,1.5,0.1,0.5
3320396.0217659655,3148152.9895287957,4281790.6026660595,0.4164550168120562,3000,0.03,3,10,0.8,0.7,1.0,0.1,0.3
3289393.1704221056,3148835.1798691093,4283904.717327219,0.41587862918308993,1000,0.05,4,3,0.8,0.8,3.0,0.1,0.1
3204961.540474737,3149262.7193089006,4232570.996713258,0.4297937232098994,2000,0.02,6,10,0.8,0.85,0.5,0.5,0.5
3158179.016443158,3149439.994691099,4217790.501702186,0.4337691865927056,3000,0.02,6,3,0.9,0.7,1.0,0.5,0.3
3190407.3610536847,3150517.8986387434,4249668.5886771325,0.42517768947648704,1500,0.01,5,7,0.9,0.9,1.0,0.5,0.5
3235003.3977659657,3150583.9410471204,4288647.666722756,0.41458448659601443,2000,0.03,5,5,0.85,0.8,1.5,0.5,0.1
3293158.8465975435,3151181.843277487,4326164.235739305,0.4042973998035966,2500,0.01,6,7,0.8,0.8,1.0,1.0,0.0
3563919.2813098244,3154893.453089005,4344034.348708451,0.39936589076844264,3000,0.01,4,7,0.8,0.8,0.5,0.1,0.0
3327391.2782607023,3156100.515413612,4233674.118124705,0.42949646240961326,500,0.02,5,7,0.9,0.7,2.0,0.0,0.1
3156591.9554747376,3156187.7710052356,4249937.797940706,0.42510485914199514,1000,0.05,6,3,0.85,0.9,2.0,1.0,0.5
3126952.7681063167,3156622.880481675,4202612.769604281,0.43783702099135613,500,0.05,5,3,0.8,0.7,1.5,1.0,0.5
3147508.1081484216,3158444.7170890053,4221540.818399216,0.432761792334889,500,0.01,4,3,0.85,0.8,2.0,0.0,0.3
3175865.942422105,3159204.5681675393,4332628.030061422,0.4025159715348685,2000,0.05,5,10,0.85,0.7,1.0,1.0,0.1
3473256.8830501754,3159763.6732094237,4381613.495208268,0.3889290733989157,1500,0.03,5,7,0.7,0.85,1.0,0.5,0.0
3170803.938436141,3160079.766827225,4263017.574703923,0.4215607737373157,1000,0.005,5,5,0.9,0.8,0.5,1.0,0.1
3282874.88706772,3160096.109031413,4253047.789736586,0.424263165247864,1000,0.02,4,5,0.9,0.7,1.0,0.1,0.1
3225888.2714150883,3161637.5050052353,4300405.563702144,0.4113700975803982,3000,0.05,4,7,0.9,0.9,0.5,1.0,0.1
3184381.8222045614,3162108.2432670156,4254625.504437519,0.4238359342390047,1000,0.02,5,10,0.9,0.8,1.5,0.0,0.5
3204335.928664211,3164292.332534032,4187553.7871878585,0.44185853604610914,1500,0.05,4,3,0.9,0.8,1.5,0.0,0.5
3207671.5865764916,3164318.875717277,4245195.133105421,0.42638723727401207,1000,0.005,3,10,0.7,0.9,3.0,0.0,0.1
3193508.366281755,3164485.2256125654,4212801.374825708,0.4351079570016583,2000,0.03,6,3,0.9,0.7,0.5,0.5,0.5
3150014.9934185967,3164747.1708481675,4271840.939953343,0.41916385078586693,1000,0.01,6,10,0.9,0.85,3.0,0.5,0.5
3182388.8928431584,3166871.324670157,4245045.434612795,0.4264276912221763,500,0.01,6,7,0.8,0.7,1.0,0.5,0.5
3322959.817187018,3168209.6955654444,4386357.299356723,0.38760519122183124,1500,0.02,4,7,0.9,0.8,2.0,1.0,0.0
3380721.0373624563,3169341.2362722512,4322904.737715704,0.40519471200435075,1500,0.01,6,3,0.7,0.7,0.5,0.0,0.0
3374572.450541403,3169497.2073507854,4368552.834560194,0.39256658966710944,3000,0.01,3,10,0.85,0.9,2.0,0.0,0.1
3355860.4412396494,3171199.5002565444,4320827.243259079,0.40576627572692825,1500,0.05,5,7,0.8,0.7,2.0,0.1,0.1
3444937.0599203506,3171274.299685864,4360931.051131615,0.39468431027203166,1500,0.05,4,7,0.85,0.9,1.0,0.1,0.1
3131573.40229579,3172214.9391727746,4251385.402629963,0.42471315334489435,1000,0.005,4,7,0.9,0.8,3.0,1.0,0.3
3148135.14398,3172476.9712565443,4250768.769596413,0.4248800237240805,1500,0.02,4,5,0.9,0.9,2.0,0.5,0.5
3405428.2915098253,3173773.9370314134,4352910.271091463,0.39690889906052795,3000,0.01,3,3,0.8,0.9,0.5,0.1,0.0
3344653.076541404,3174182.698256544,4361107.731700973,0.3946352612566235,500,0.03,6,10,0.85,0.8,1.0,0.5,0.0
3204779.5163624566,3174234.988691099,4293431.258894797,0.41327780389632784,500,0.05,6,10,0.8,0.7,2.0,1.0,0.1
3245772.0373589476,3174822.174115183,4330281.40935405,0.4031630100955065,3000,0.03,4,5,0.85,0.7,1.0,0.5,0.1
3280425.541885263,3175532.563219895,4283594.180509438,0.41596331109326734,3000,0.005,4,5,0.9,0.85,3.0,0.1,0.0
3449366.458457193,3176024.5919581144,4384985.891890177,0.38798806542302644,1000,0.03,5,10,0.85,0.7,1.0,0.5,0.0
3413045.6576747373,3180965.305984293,4326817.879040943,0.40411737592618635,1000,0.02,4,5,0.9,0.8,1.0,0.1,0.0
3147603.827878246,3182536.8965026173,4250326.6127548255,0.4249996632624693,1000,0.03,5,3,0.9,0.7,0.5,1.0,0.1
3209640.060053685,3183671.480596858,4256931.7319683125,0.4232111433805892,1500,0.005,6,3,0.85,0.8,2.0,0.0,0.1
3274425.568015088,3183833.5670471205,4317611.590478422,0.40665042969682696,1000,0.05,3,5,0.8,0.85,3.0,0.5,0.1
3332020.636109825,3184047.7375759156,4332146.129758916,0.40264887549964745,3000,0.05,3,7,0.9,0.9,1.0,0.5,0.1
3240987.1315624565,3186524.586963351,4255744.774282461,0.42353274990986256,500,0.01,6,3,0.85,0.85,0.5,0.0,0.5
3211736.3706115796,3187334.4392146594,4272228.311398106,0.4190585053186793,1000,0.03,5,7,0.9,0.8,0.5,1.0,0.5
3457323.463857194,3188883.862068062,4273606.36086784,0.4186836680320981,500,0.05,3,5,0.8,0.9,3.0,0.0,0.0
3552958.499755439,3189471.9551151833,4405819.986848918,0.3821586256519415,2500,0.03,5,7,0.7,0.85,2.0,0.5,0.0
3205738.3689729827,3189976.906151832,4300537.5663636,0.41133396056722216,500,0.03,6,10,0.9,0.8,3.0,0.5,0.1
3197170.359969474,3192130.035706806,4318055.256967315,0.40652848132771957,500,0.05,6,10,0.85,0.7,0.5,1.0,0.1
3154736.2531133336,3198587.970952879,4275607.084059537,0.4181392447908484,500,0.01,3,3,0.9,0.9,1.5,0.1,0.5
3169712.5982887726,3198790.9341361253,4268278.591582708,0.4201321817682374,500,0.03,6,7,0.9,0.8,2.0,1.0,0.5
3395405.2169378945,3199214.1390628265,4353734.039225791,0.3966806130590518,2000,0.05,4,3,0.7,0.8,1.0,0.0,0.1
3195709.038001053,3200809.5732251313,4315989.952933439,0.40709605442520413,500,0.03,6,10,0.9,0.85,1.0,0.5,0.5
3316676.207965965,3205429.425026178,4399596.695414848,0.38390281464607456,1000,0.05,4,3,0.8,0.85,2.0,1.0,0.0
3478664.956165965,3209710.2267120415,4461844.266549264,0.3663458170791639,1000,0.03,4,10,0.85,0.85,0.5,0.5,0.0
3326811.2849870175,3216112.2525340314,4374853.625299959,0.3908131161352988,2500,0.05,3,5,0.9,0.85,3.0,0.1,0.1
3603095.6340536843,3220666.643801047,4502517.623326049,0.35474061018724123,2000,0.02,4,10,0.8,0.9,2.0,0.1,0.0
3457147.871246667,3226165.4659790574,4472951.869417329,0.36318697087302043,2500,0.03,3,10,0.8,0.7,3.0,0.1,0.1
3237823.468958948,3226955.694256544,4365921.137469003,0.3932982274850657,3000,0.05,6,5,0.9,0.8,1.0,0.5,0.1
3288652.7510782457,3233514.083345549,4360866.2196084475,0.39470230791794536,2000,0.05,5,5,0.9,0.85,3.0,0.0,0.1
3381197.8670887724,3239053.95921466,4423551.195365109,0.37717561744826267,1000,0.03,4,3,0.85,0.7,3.0,0.1,0.0
3502340.454650176,3247184.9570890046,4437703.27394507,0.3731840917460376,1000,0.03,4,5,0.8,0.7,1.5,0.1,0.0
3505378.434355439,3249591.4340261775,4519981.630767541,0.34972534094392227,3000,0.02,3,5,0.9,0.9,0.5,0.5,0.0
3541062.4867800004,3258984.3611204186,4538840.715632687,0.3442876333785668,1000,0.05,4,7,0.85,0.8,0.5,0.5,0.0
3814332.2475203504,3259569.607596858,4578124.045828316,0.33288823151805325,1500,0.05,3,10,0.7,0.7,2.0,0.1,0.0
3366038.345001053,3263431.8845811514,4350134.941897089,0.39767769173109124,2500,0.05,6,3,0.9,0.9,0.5,0.0,0.1
3626286.971709825,3267064.27878534,4496063.962242009,0.35658904314517925,2500,0.02,3,10,0.7,0.85,3.0,0.5,0.0
3459075.341902807,3271145.1576492144,4431565.788858753,0.3749167055505034,2000,0.05,3,7,0.8,0.7,3.0,0.0,0.1
3450877.6062361407,3313065.123146597,4579920.9302180465,0.3323644545489336,2500,0.05,3,3,0.85,0.8,2.0,1.0,0.0
3535715.9194992986,3314408.9227225133,4543591.121338037,0.3429143620925055,1000,0.05,4,7,0.9,0.8,1.5,0.5,0.0
3268605.9155308777,3318273.6013926696,4426357.643008324,0.37638508585325015,500,0.005,6,10,0.8,0.85,1.5,0.0,0.3
3229301.270127369,3329236.40626178,4439291.246990425,0.37273541602590743,500,0.005,5,5,0.9,0.8,1.0,0.1,0.5
3222204.07906772,3332722.446366492,4398926.929358044,0.38409038164464937,500,0.005,5,5,0.7,0.7,3.0,0.0,0.3
3218581.897987018,3345833.334324607,4440343.151833433,0.37243811594325804,500,0.005,5,7,0.85,0.7,3.0,0.0,0.3
3539996.2832712284,3352856.871554974,4439849.8363594925,0.37257755056819797,3000,0.05,6,3,0.7,0.8,2.0,0.5,0.0
3741265.737616842,3389785.05343979,4612582.233701577,0.3228081321840567,3000,0.02,3,7,0.9,0.7,1.0,0.1,0.0
3271125.2890466675,3410582.392,4503805.277034731,0.35437148805413465,500,0.005,6,10,0.8,0.7,1.5,1.0,0.0
3308867.8133063163,3414999.697832461,4491868.062502935,0.357789394457969,500,0.005,5,10,0.7,0.8,2.0,1.0,0.1
3626709.6468992983,3428447.332162303,4734264.612492093,0.28660748721848095,2500,0.05,3,3,0.8,0.85,2.0,0.1,0.0
3676885.430594036,3432768.3303612564,4586564.531502875,0.3304261147867409,2000,0.05,6,5,0.8,0.8,2.0,0.0,0.0
3565256.1432817546,3575829.3133612564,4857801.959400113,0.24889076486422146,2500,0.05,4,3,0.9,0.8,3.0,0.0,0.0
