cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3160048.156148421,3028796.9997068057,4128894.369552406,0.4573859496677415,3000,0.03,4,5,0.8,0.8,3.0,1.0,0.3
3253000.030134386,3029423.1854345547,4092524.340547999,0.46690325285938916,500,0.05,6,5,0.7,0.7,1.5,0.1,0.5
3244637.5980045614,3029550.757340314,4129505.601516447,0.4572252831205602,1000,0.05,5,10,0.8,0.7,1.5,0.1,0.3
3332780.53566772,3031952.2169424077,4088097.3293651314,0.4680559638066726,2000,0.05,3,7,0.7,0.7,1.0,0.1,0.5
3198147.499120351,3034462.437319372,4109317.3825349,0.46251931642556054,3000,0.03,4,5,0.7,0.9,0.5,1.0,0.3
3228553.8986782464,3034518.6054816754,4132276.925898879,0.45649652297802634,1500,0.02,5,5,0.7,0.8,1.0,0.5,0.1
3234229.344201053,3035962.758198953,4105834.5516727148,0.4634300083267985,3000,0.005,5,7,0.7,0.7,1.5,0.1,0.3
3181637.9359449125,3036545.524303665,4102020.09791814,0.4644265271383683,1500,0.02,6,7,0.7,0.9,2.0,0.5,0.3
3243873.8524466674,3036626.951267015,4135062.1909272745,0.45576360433498886,1000,0.05,5,5,0.7,0.85,1.5,0.5,0.3
3208862.391250176,3037571.9444712037,4117419.4136169693,0.4603978068410193,1500,0.05,6,3,0.7,0.85,3.0,0.5,0.3
3235599.486376492,3037660.344890052,4144368.828037151,0.45331106058992265,500,0.05,5,10,0.8,0.9,2.0,0.0,0.5
3209418.8484957903,3038379.924638743,4085681.3035312495,0.4686845255372504,1000,0.02,5,7,0.7,0.8,2.0,0.1,0.5
3151897.4979168423,3039174.9684293196,4090129.446859298,0.4675269933049786,3000,0.03,5,3,0.8,0.7,3.0,0.5,0.5
3189741.825165965,3040359.4445445025,4112087.588537753,0.46179441058701365,2500,0.01,5,7,0.7,0.7,1.0,1.0,0.3
3191476.749565965,3040963.482408377,4093288.9894311237,0.4667040262308233,2500,0.05,3,7,0.7,0.7,1.0,1.0,0.5
3244906.899520351,3040968.9180418844,4115683.2073216415,0.4608527826916736,500,0.02,4,5,0.7,0.9,0.5,0.5,0.1
