cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3154007.7681133337,3024587.3152460726,4140581.3933563745,0.4543098146214123,3000,0.03,6,5,0.8,0.85,3.0,0.5,0.3
3063612.8445203514,3025072.9582722513,4117667.373396831,0.4603328128938706,1000,0.03,3,3,0.8,0.8,0.5,1.0,0.5
3113732.7419203506,3025526.544429319,4081092.4166258457,0.4698773632669123,1000,0.05,4,3,0.8,0.8,1.0,0.5,0.5
3192328.3341133334,3025614.875057591,4093236.5357592246,0.466717694043124,2000,0.03,6,3,0.7,0.9,1.0,0.0,0.5
3179986.357478246,3025676.7274240837,4157040.855965625,0.4499627829770525,2500,0.05,3,7,0.7,0.7,1.0,1.0,0.5
3163460.3583238604,3026284.6274240837,4131610.9381831563,0.45667169878403135,1000,0.02,5,7,0.7,0.8,2.0,0.1,0.5
3084878.247702807,3026637.8087643976,4155368.519035524,0.45040524315965824,3000,0.05,3,3,0.85,0.85,1.5,1.0,0.3
3151948.8813870177,3026667.2541465964,4157603.91341868,0.4498137714376773,2500,0.03,4,5,0.8,0.9,1.5,0.5,0.3
3193034.99235193,3027505.1552879578,4146174.605013974,0.45283455214611346,2000,0.05,6,5,0.7,0.7,1.5,0.0,0.5
3184604.931029123,3027790.946115183,4096531.9607406384,0.46585866757476047,2500,0.02,5,3,0.7,0.8,1.0,0.0,0.5
3232655.6147870175,3027959.112680628,4113898.420201865,0.46132028921028057,2000,0.005,4,7,0.7,0.8,1.0,0.0,0.3
3114368.616801053,3028045.374282722,4161614.105046923,0.44875190199771064,3000,0.03,4,5,0.8,0.8,3.0,1.0,0.3
3113760.0454045613,3028425.571717277,4146936.135175222,0.45263353733239764,1500,0.02,4,5,0.8,0.85,2.0,1.0,0.3
3113983.0526887723,3028595.1950366492,4120784.404986031,0.4595154586950019,2000,0.01,3,3,0.7,0.8,3.0,1.0,0.5
3217111.966478246,3029888.9547643973,4144152.132781526,0.453368228186399,500,0.02,4,5,0.7,0.9,0.5,0.5,0.1
3134211.9265835094,3030119.377947644,4174520.780456822,0.4453273590924798,3000,0.03,4,5,0.7,0.8,2.0,1.0,0.3
3165699.98532386,3030400.773256544,4102116.3417375614,0.4644013950131838,2000,0.005,3,7,0.7,0.7,1.0,0.5,0.3
3194265.256404562,3031344.893078534,4138131.1814518855,0.4549554538957481,2500,0.02,5,5,0.7,0.8,2.0,0.0,0.5
3233156.4543764913,3031458.002947644,4229182.577329576,0.4307063243802195,2000,0.02,6,5,0.7,0.85,1.5,0.5,0.1
3200921.5763484216,3031868.249769633,4128244.99964891,0.45755661498080424,3000,0.005,5,7,0.7,0.7,1.5,0.1,0.3
3229141.9041028074,3032103.857539267,4149487.5890584816,0.45195978211993615,500,0.02,4,7,0.7,0.9,3.0,0.0,0.0
3169784.389499299,3032536.3528586384,4131693.7805250287,0.45664991016898393,500,0.05,4,5,0.8,0.9,1.5,0.1,0.3
3215995.3296782454,3033797.3876230363,4157153.5409331745,0.4499329628390467,3000,0.005,4,7,0.8,0.7,0.5,0.5,0.1
3182896.4481063164,3034186.603099476,4100358.495685258,0.4648603279582245,2000,0.005,3,7,0.7,0.7,3.0,0.1,0.0
3316321.6384712276,3034699.3781047123,4185453.4810831817,0.4424182776053571,3000,0.01,6,10,0.7,0.8,1.5,0.0,0.3
3160946.0873554386,3035132.4739790573,4101037.318679457,0.4646831262893826,2000,0.03,5,5,0.8,0.9,1.0,0.1,0.5
3124035.7486712285,3035391.6371413614,4135442.8228615234,0.4556634059453911,1500,0.02,4,3,0.7,0.8,3.0,0.5,0.3
3206968.359548421,3036215.0566282715,4201283.144677403,0.438192679582329,1500,0.01,5,7,0.8,0.85,1.5,0.5,0.1
3277357.899734386,3036264.8435916225,4200138.661961407,0.43849872474425733,3000,0.03,3,10,0.8,0.7,1.0,0.1,0.3
3116476.961502807,3036519.2225863873,4126169.219190044,0.45810198488522624,1500,0.03,4,7,0.7,0.8,3.0,1.0,0.5
