cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3125861.7110607023,3013131.551769634,4127043.381413523,0.457872349633774,3000,0.03,4,7,0.85,0.8,3.0,1.0,0.5
3187334.957601053,3014086.6033717277,4081010.573416312,0.46989862546759864,2000,0.02,3,3,0.7,0.7,0.5,1.0,0.5
3246816.697801053,3014450.476209424,4142749.8810470924,0.45373809186086456,2500,0.005,6,10,0.85,0.9,0.5,0.0,0.3
3273137.1974677197,3014591.979874345,4074885.5385045637,0.4714886497032361,500,0.02,4,5,0.7,0.9,0.5,0.5,0.1
3248412.8279484212,3016133.1107539264,4050759.2133821473,0.47772847596654355,2000,0.03,6,3,0.7,0.9,1.0,0.0,0.5
3199057.328513334,3017128.0900942404,4072612.9576531155,0.47207799133656014,1500,0.02,4,3,0.7,0.8,3.0,0.5,0.3
3198216.439562456,3017251.890931937,4155909.6659011682,0.4502620881810411,3000,0.03,3,5,0.7,0.8,3.0,1.0,0.3
3280285.1112431586,3017789.2305549737,4078296.450809797,0.470603490925101,1500,0.01,3,7,0.8,0.9,1.0,0.0,0.3
3212359.203201053,3017881.740387434,4108042.9491526084,0.4628526453188493,1000,0.02,5,7,0.7,0.8,2.0,0.1,0.5
3257661.0687098256,3017943.1837905757,4113078.8436457347,0.461534900870601,3000,0.005,4,7,0.8,0.7,0.5,0.5,0.1
3219168.1266887723,3018457.2709319373,4089018.531734954,0.4678162027255788,2000,0.005,6,7,0.7,0.7,3.0,0.0,0.3
3177572.268355439,3020306.714712042,4095073.514182655,0.4662389296708678,2000,0.05,5,7,0.8,0.7,1.5,0.1,0.5
3231424.7473589475,3020559.2865235605,4109996.655633125,0.4623416098575315,2500,0.05,4,7,0.85,0.85,3.0,0.0,0.5
3154706.449734386,3020584.2914031413,4145466.2042993912,0.4530215096759508,3000,0.05,3,3,0.85,0.8,3.0,1.0,0.3
3264723.7071028077,3020629.3010157067,4066964.087990693,0.4735414716442379,2500,0.05,3,7,0.8,0.7,0.5,0.1,0.5
3137891.797278246,3021667.159895288,4106060.611940836,0.4633709214377071,2500,0.05,6,3,0.8,0.85,1.0,1.0,0.3
3305196.4734185967,3021732.3705497375,4156279.086487842,0.450164350961341,2500,0.01,5,7,0.7,0.7,3.0,0.1,0.1
3243139.236955439,3021994.275780105,4151430.4316640934,0.4514464632447165,1500,0.05,6,10,0.7,0.7,0.5,1.0,0.3
3249358.126092281,3022142.9068167536,4069420.6174893538,0.4729052961311234,2500,0.01,5,3,0.7,0.85,1.5,0.0,0.3
3295088.7165589477,3023461.075361256,4134192.663113398,0.4559924661541567,3000,0.005,6,7,0.8,0.85,2.0,0.0,0.1
3217792.0117905266,3024562.455015707,4073086.5987357963,0.4719551905232313,2000,0.005,6,5,0.7,0.85,3.0,0.1,0.3
3134538.6986045614,3025123.345204188,4131326.8994488087,0.4567464013543039,3000,0.01,3,7,0.85,0.85,0.5,1.0,0.3
3141400.483994035,3025370.5240732986,4145326.5279720025,0.45305836857472037,1500,0.03,4,10,0.85,0.85,0.5,1.0,0.3
3187133.3231449127,3026336.426219895,4104573.421967799,0.4637595785630496,2500,0.01,5,7,0.7,0.7,1.0,1.0,0.3
3362507.387860702,3027982.5911047123,4180559.897690611,0.44372135148319325,2500,0.02,5,7,0.7,0.9,2.0,0.1,0.1
3239613.3698045625,3028526.501120419,4067136.090613984,0.47349694006696375,2500,0.05,4,3,0.8,0.7,1.0,0.0,0.5
3179748.2290992984,3028752.4137068065,4167485.5402808734,0.44719534215196266,2500,0.02,5,10,0.85,0.9,1.5,0.5,0.3
3202079.444765965,3028792.7522408376,4187271.9809142333,0.44193365506865767,1000,0.05,4,7,0.8,0.8,2.0,1.0,0.1
3297383.979278246,3029099.6909319367,4183423.951544304,0.44295889009443534,3000,0.03,5,10,0.8,0.9,0.5,0.1,0.3
3230207.626765965,3029652.903560209,4091879.5263658087,0.4670712280424818,2500,0.02,3,3,0.9,0.7,1.0,0.5,0.1
3212333.265815088,3030621.047172775,4188177.4913846287,0.4416922618365339,1500,0.02,6,10,0.9,0.85,1.0,0.0,0.3
3231638.5308256145,3030969.476094241,4072612.891349139,0.472078008526177,2500,0.005,5,3,0.7,0.7,2.0,0.1,0.3
3155081.9095168426,3031049.150303665,4139570.22318906,0.4545763077574885,2500,0.02,4,10,0.85,0.85,1.5,0.5,0.5
3221441.2604712285,3031645.5996125657,4071323.7933805464,0.4724121603246857,3000,0.02,4,3,0.85,0.85,2.0,0.0,0.3
3209590.5246712286,3031715.7091727746,4085328.7110136095,0.4687762261684534,2500,0.01,5,3,0.7,0.8,3.0,0.0,0.3
3222862.644615088,3031812.815989529,4155190.213855738,0.4504524079244696,3000,0.02,3,5,0.85,0.7,0.5,1.0,0.1
3205665.6398957893,3032396.427371728,4157958.7164068893,0.4497198634794488,1000,0.01,6,10,0.85,0.85,2.0,0.0,0.3
3237475.484274737,3032850.3352670157,4104769.2419585953,0.46370841168727006,1000,0.01,4,7,0.8,0.9,3.0,0.1,0.1
3201940.9859168422,3032895.333287958,4151477.009258702,0.45143415401877174,3000,0.05,4,10,0.85,0.85,3.0,0.1,0.5
3129883.521271229,3033081.4342513084,4114341.2815233497,0.46120430518504363,3000,0.005,3,7,0.8,0.9,3.0,0.5,0.5
3173186.5776571934,3033132.7344293194,4072775.8754549543,0.4720357532872358,1000,0.01,3,3,0.7,0.9,2.0,0.0,0.3
3201955.586050175,3033478.905172775,4134484.4356115307,0.45591567629399166,3000,0.02,6,10,0.8,0.7,1.0,1.0,0.3
3190877.0754010533,3033608.3685968583,4102732.8252456323,0.4642403988392978,1000,0.05,4,3,0.8,0.8,1.0,0.5,0.5
3247688.427201053,3033683.202429319,4150959.4730219273,0.4515709173956688,1000,0.05,5,7,0.85,0.8,1.5,0.5,0.1
3280379.233997544,3033966.571486911,4153190.4587075864,0.4509812386750355,1000,0.01,6,7,0.85,0.8,0.5,0.1,0.3
3141404.732632632,3034269.343895288,4092179.1474971357,0.4669931795239104,2000,0.01,3,3,0.7,0.8,3.0,1.0,0.5
3205589.3633764912,3034444.613623036,4145655.8955544233,0.45297145045216924,3000,0.05,3,3,0.9,0.7,1.0,1.0,0.1
3247235.545562457,3034798.4630157067,4131199.4866145384,0.45677990943297175,1000,0.03,4,7,0.7,0.7,1.5,0.0,0.5
3161927.6911835093,3034917.525560209,4129466.871910287,0.4572354641710149,3000,0.03,6,5,0.8,0.85,3.0,0.5,0.3
3190709.2496922812,3034987.126041885,4105602.0633507785,0.4634907719662419,2500,0.03,4,3,0.8,0.85,1.0,0.5,0.5
3214487.77432386,3034995.341455497,4152056.515808632,0.4512809942215077,3000,0.01,3,7,0.85,0.8,0.5,1.0,0.1
3249034.17052386,3035015.49757068,4148810.985977366,0.4521384911584855,3000,0.01,4,7,0.85,0.7,1.5,0.5,0.1
3233921.9483133336,3035205.674769634,4220189.770553378,0.4331248082851792,2000,0.03,4,7,0.7,0.8,0.5,1.0,0.1
3208969.7403800003,3035919.506345549,4085192.043092505,0.468811768000981,1000,0.02,3,7,0.8,0.8,1.5,0.1,0.5
3395078.4667870174,3036574.245905759,4135986.0414758916,0.4555203919061527,2500,0.005,4,10,0.7,0.85,1.0,0.1,0.1
3237281.1746221054,3036581.684052356,4068358.6636348483,0.4731803609469809,2500,0.005,3,3,0.7,0.7,1.5,0.0,0.3
3136641.7687940355,3036960.740397906,4092569.657390082,0.46689144675007965,1500,0.01,3,3,0.8,0.7,3.0,0.5,0.5
3244746.4092501756,3037194.439015707,4167629.425491507,0.4471571695958936,2000,0.02,6,5,0.7,0.85,1.5,0.5,0.1
3205792.328137895,3037453.9675706807,4102042.1712718746,0.46442076318098013,2500,0.03,4,5,0.8,0.9,1.5,0.5,0.3
3227688.760801053,3038249.845602094,4122391.6436551022,0.45909376370806965,500,0.05,6,5,0.7,0.7,1.5,0.1,0.5
3320885.5360361408,3038331.364115183,4151401.8621176984,0.4514540133516257,2500,0.03,6,7,0.7,0.85,0.5,0.1,0.3
3265118.223983509,3038454.8036073297,4168943.7503681295,0.44680841994222364,3000,0.03,4,5,0.85,0.7,1.0,0.5,0.1
3163852.49278,3038649.499769633,4091691.1816208675,0.4671202871718716,2500,0.005,3,7,0.8,0.7,2.0,0.5,0.3
3237200.952102808,3039246.3365235603,4071975.1758106286,0.47224332632463684,1000,0.01,4,3,0.7,0.85,2.0,0.0,0.1
3294093.743997544,3040272.583643979,4104181.9941203757,0.4638618495685256,3000,0.05,4,5,0.85,0.8,1.0,0.1,0.5
3232742.3614396495,3040359.1942094234,4165312.07871572,0.4477717983182675,1500,0.03,4,5,0.8,0.85,2.0,0.5,0.1
3154767.625292281,3040435.5918219895,4096334.8186078942,0.4659100765366293,1000,0.01,6,5,0.7,0.85,2.0,1.0,0.3
3306844.14318,3040701.406900523,4111843.245314412,0.4618583698187122,2500,0.005,3,10,0.8,0.85,1.0,0.1,0.0
3195838.8348852633,3041544.86626178,4091969.5564423804,0.46704777664531116,2000,0.005,3,7,0.7,0.7,1.0,0.5,0.3
3089893.3973905263,3042670.546366492,4133367.1760656754,0.4562096918017875,3000,0.05,6,3,0.8,0.9,2.0,1.0,0.5
3155049.0927308775,3043004.4470575918,4095477.7622526255,0.46613354326850154,500,0.02,3,5,0.7,0.7,3.0,1.0,0.3
3267174.203320351,3043014.5494345543,4192708.701608593,0.4404835364454027,3000,0.05,3,3,0.7,0.8,1.5,0.5,0.3
3208671.0620852634,3043048.0670994762,4098224.2862908216,0.4654172562799027,1500,0.005,5,7,0.7,0.9,1.5,0.0,0.5
3185689.1295659654,3043217.572020943,4107199.8489762424,0.46307310190294837,3000,0.03,5,3,0.8,0.7,3.0,0.5,0.5
3150314.0567028075,3043572.942073298,4116664.045435504,0.4605957759561845,1000,0.02,4,3,0.8,0.7,3.0,0.5,0.5
3329527.577660702,3043612.156062827,4128264.4445655304,0.45755150492011987,500,0.02,4,10,0.7,0.9,2.0,0.1,0.1
3233964.009109825,3043702.451434555,4187656.9675268983,0.44183103075882113,500,0.05,5,5,0.7,0.9,1.5,1.0,0.0
3168493.5063799997,3043755.5543664917,4170434.474528525,0.4464127305097456,3000,0.05,3,5,0.85,0.9,3.0,1.0,0.3
3137653.397594035,3043897.6866910993,4132247.8171530976,0.45650418008770466,1000,0.05,4,5,0.8,0.9,2.0,1.0,0.3
3239320.2489835094,3044068.6493193717,4138156.821067639,0.4549486997473603,1000,0.03,6,5,0.85,0.8,2.0,0.0,0.3
3255715.1431063158,3044341.846691099,4178736.187826451,0.4442065829377023,1500,0.02,5,5,0.7,0.8,1.0,0.5,0.1
3235388.7852571937,3044750.1408481672,4091862.59188367,0.46707563914698114,2000,0.03,5,3,0.7,0.85,1.5,0.0,0.3
3340879.4447484217,3045085.0855602087,4134645.680558454,0.4558732368749946,1000,0.01,6,5,0.7,0.8,1.0,0.0,0.0
3184679.1999519304,3045229.9421780105,4147967.1199157964,0.4523613380017427,3000,0.01,5,5,0.85,0.8,2.0,0.5,0.3
3324215.8727484215,3045376.847549738,4142767.0534919896,0.4537335631433562,1500,0.03,3,3,0.7,0.8,1.5,0.0,0.3
3127152.0478466675,3045487.943445026,4099399.218981464,0.4651106899558761,1500,0.005,3,3,0.7,0.85,2.0,1.0,0.1
3193626.6537870183,3045642.7220314136,4099024.971338665,0.46520834910793996,3000,0.005,6,7,0.8,0.8,3.0,0.1,0.3
3197504.2513764915,3045834.3819581154,4154445.8401385383,0.45064928562291984,500,0.05,3,7,0.7,0.7,1.0,1.0,0.3
3275941.805397544,3046225.758397905,4098632.1891379333,0.4653108352254317,1500,0.01,3,5,0.8,0.7,1.5,0.1,0.1
3227371.861467719,3046516.4863246074,4121589.9018239873,0.4593041391517587,2000,0.005,3,10,0.7,0.85,1.5,1.0,0.1
3178889.633106316,3046690.9523769636,4093117.0614903653,0.4667488247062075,1500,0.05,3,3,0.85,0.9,2.0,0.5,0.3
3257979.0879343865,3047038.4337905752,4089835.483373075,0.467603529756193,1000,0.01,4,5,0.85,0.8,1.5,0.0,0.1
3128270.202134386,3047263.186418848,4145499.7369840597,0.45301266061989043,1000,0.01,5,7,0.85,0.8,2.0,1.0,0.1
3324266.974457193,3047532.8110261774,4164569.320992763,0.44796872723163805,2500,0.02,3,5,0.7,0.7,1.5,0.1,0.3
3379258.1419519302,3047568.5884973817,4216781.306705316,0.434040119413832,500,0.05,5,10,0.7,0.7,2.0,0.5,0.1
3194584.3661659653,3047636.0583560206,4195730.75188061,0.43967666127902394,3000,0.05,4,7,0.9,0.9,0.5,1.0,0.1
